track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
1EOfAIDwTq1CXHllp45V44,2856,4631,3399,2289,163374,34,0.699,0.209,0.656,0.0101,0.209,-2.92,0.0657,144.022,4,0
0o4iE4nFwqY1d2JKlrcMRb,613,499,358,2406,220580,60,0.711,0.0056,0.734,0.0,0.0933,-7.186,0.0435,120.065,4,0
6XDIGKP7TQ1GLedtCtfshM,5547,4649,3562,2306,277908,65,0.471,0.705,0.602,5.73e-06,0.0936,-7.302,0.132,118.193,4,0
03ejfFAbwrrANbH4fZzF0W,8499,7305,3503,2247,188106,0,0.44,0.0357,0.652,0.000136,0.0587,-6.201,0.079,93.353,4,0
7o9fFaoToMlmcTftxZmgMs,6652,5717,4162,2280,206240,52,0.653,0.0571,0.722,0.0492,0.107,-7.3,0.0292,128.018,4,0
7oTi7GKtvXnwnaVFk6OkLU,4428,3693,4119,2348,213120,54,0.49,0.421,0.847,0.0,0.097,-3.852,0.0901,149.825,4,0
2ivkl6Gefp1tMg3LcjuzQB,6792,5824,4122,1860,192197,0,0.6,0.0039,0.949,0.165,0.121,-3.341,0.0525,130.011,4,0
2loEXJRB5ExGcUHYX365R5,8448,7252,4031,2326,215882,63,0.723,0.125,0.927,0.0,0.0648,-4.326,0.106,98.017,4,0
3QwtJJ8wu2wVYRh8v5hbFw,6277,5440,812,1611,177773,10,0.479,0.0135,0.763,0.0,0.0931,-6.807,0.0379,164.989,4,0
19Thkk14i1aKLVYyosk0lx,5560,4660,3539,2365,164764,46,0.745,0.208,0.795,0.000246,0.511,-5.441,0.0289,132.007,4,0
1nwvHvtJVRRuHuorpRddeF,1064,1070,1843,2170,203848,43,0.599,0.000177,0.442,0.000392,0.0645,-6.081,0.0352,142.01,4,0
6oEtSEzJb8EN5MjvEyq9Ms,3846,3276,4146,2328,283167,28,0.481,0.0408,0.706,0.76,0.0846,-7.275,0.0391,145.984,4,0
3YrT4nWBMF1eEHYc2fNOht,1397,1310,342,2267,195534,46,0.53,0.0047,0.721,5.79e-06,0.0568,-4.599,0.0431,150.988,4,0
23yJAxeadKCI0OObMaqrrp,3145,2786,2335,2367,213997,1,0.569,0.000768,0.651,0.344,0.0741,-7.562,0.102,173.97,4,0
5cYE9G8lDTZnb4Hy7rzB2X,6363,5526,3976,2519,231401,61,0.577,0.251,0.896,0.0,0.163,-5.494,0.108,90.006,4,0
6PxNpy8jOjyZ8aGCD58LpW,8460,7261,4048,2453,191066,74,0.522,6.98e-05,0.9,0.0,0.3,-2.631,0.0719,160.01,4,0
5oKBOiiJceLlAEQ4VaVe8p,2216,1922,39,2493,185200,66,0.464,0.017,0.764,0.0,0.101,-5.627,0.0324,81.814,4,0
3r0mb1tzAcCNoA8YRXuIhZ,3522,1514,4134,2455,198365,61,0.582,0.0017,0.817,0.0158,0.575,-6.475,0.0399,155.124,4,0
78gke8uqCWgeqeQm6I9CGi,3743,3215,2338,2430,159393,64,0.461,0.0246,0.825,0.0,0.224,-3.583,0.115,198.045,4,0
4DoktnFiNtdGGkV8ImIRUi,3387,2943,27,2490,195618,54,0.674,0.00474,0.637,0.0,0.271,-3.543,0.0357,97.039,4,0
4wFK5ESRSBrmVDjOkOSa7g,1515,4394,2364,2490,159636,62,0.463,0.00142,0.836,0.0,0.342,-2.224,0.0419,169.916,4,0
6yGsqEtwfrS2tktEYcuPKd,7237,6166,2097,2512,183361,66,0.513,0.000161,0.848,0.0,0.336,-4.644,0.0676,143.968,4,0
6z7mOTf4O20AApGsTNn7fC,2429,2085,2338,2480,151989,72,0.54,0.00316,0.631,0.0,0.104,-4.569,0.0336,84.903,4,0
1gckzXZppc8a5qHZy4MCZJ,3233,6079,2842,2289,202866,60,0.622,0.00862,0.656,0.0,0.12,-5.159,0.0393,135.006,4,0
3kfNs2LbF9HRLGm4q3jwYQ,2048,1784,708,2513,230266,61,0.693,0.165,0.678,0.0,0.0927,-5.639,0.0583,147.99,4,0
3I0LB9kaFoeGl6pb2RHzDJ,3671,3137,873,2330,185930,38,0.303,0.0502,0.602,0.0,0.06,-4.248,0.0445,167.596,4,0
7jjnn6K7p5MgOFuqLypAcM,5213,4487,3864,2513,177058,75,0.527,0.016,0.79,0.0,0.37,-6.268,0.0788,153.034,3,0
2IZZyt0YycXZg0p8IHOfaQ,4776,4041,4127,2291,168133,26,0.582,0.00483,0.852,0.000148,0.127,-5.554,0.108,80.011,4,0
4c9opTcbXuZ8DAbdVF8Kya,2123,6079,2842,2289,124499,51,0.386,0.00106,0.759,2.48e-06,0.419,-6.645,0.059,219.948,4,0
6Tsro9u5bnTJxFjuzuNA7R,7593,6501,4140,2422,135572,68,0.501,0.00358,0.633,0.0,0.351,-6.56,0.0466,165.029,4,0
1rCdmjQUxxdvcCY92D7UiR,2613,2869,4124,2287,165500,51,0.494,0.0443,0.713,5.54e-05,0.168,-7.956,0.0777,90.482,4,0
2J3z8ARclylMrFZ0VS9HPL,8513,7316,4116,2317,168720,11,0.636,0.00337,0.699,0.0,0.503,-7.759,0.0398,127.022,4,0
6xMTyQjHmwrufXT6W7VyCr,8504,7308,4151,2258,174023,54,0.527,0.0371,0.913,0.0,0.314,-3.843,0.0857,139.896,4,0
6trJelO46qKNUso5FtqgzG,7801,6666,3729,2001,231349,0,0.531,0.00336,0.768,2.71e-06,0.163,-5.64,0.0287,105.974,4,0
5Mm2CJzNRiICC5MWRWQnBo,8483,26,7,2357,175699,57,0.473,0.0335,0.936,1.35e-05,0.607,-2.441,0.408,173.53,4,0
1bWEngw5tAF7vWByrf5Oy5,8465,7268,2348,2319,205015,20,0.52,0.000193,0.856,0.0,0.157,-4.228,0.0806,160.083,4,0
6Dj5XM1Jp2s0oPmXMLh563,7758,6627,2209,2236,234144,0,0.62,0.0302,0.841,0.0,0.0839,-5.582,0.0337,89.015,4,0
41RFlQraiq9x4bUZzyvN84,1297,1232,2842,2344,129339,46,0.548,0.00364,0.967,0.0,0.461,-2.759,0.0898,105.949,4,0
649BZw1MWvmpFYb5G7oODB,5966,7103,4127,2361,127853,31,0.713,0.00153,0.652,1.27e-05,0.192,-5.889,0.0517,132.011,4,0
5tNo5zN9MBzPNooKlfYWmJ,5964,5134,1370,2322,179666,34,0.596,0.000986,0.784,0.0,0.13,-6.69,0.0313,135.031,4,0
06YhbREh7qQLF8Sl7tZIyn,3367,2935,776,2482,192106,52,0.584,0.00698,0.876,0.0002,0.0895,-3.635,0.0652,149.976,4,0
4k4ImOjmaURMwBaZN3QKsk,8468,6549,4151,2513,155403,59,0.653,0.000181,0.784,0.0,0.712,-5.787,0.0295,132.026,4,0
4ImfoRGI7FalJrBjZjIlka,6263,5430,2368,2365,158624,49,0.429,0.0132,0.908,0.0,0.105,-3.862,0.0739,80.013,4,0
0NZrY7Lc9g6V03hxRpfToV,8466,6467,2348,2407,170074,71,0.575,0.000192,0.959,0.0,0.0515,-2.469,0.108,110.973,4,0
73XEi2vkcuHWF2m9wiOfbu,1165,414,920,1973,265606,55,0.256,0.0729,0.965,0.0,0.274,-3.041,0.0926,157.034,3,0
3HUB8GPbaGpIpjRoONLJP4,3081,2723,2842,2461,130588,62,0.473,0.000103,0.792,0.0495,0.154,-3.171,0.0421,169.975,4,0
2TO6HECdyS27xXCOAMI8EM,6373,5531,255,2438,131423,34,0.58,0.000114,0.857,0.0,0.342,-6.838,0.0461,129.946,4,0
7foB3FgACotzkH5hkWOOAS,1199,1183,1608,2108,207905,47,0.511,0.000997,0.869,0.0,0.243,-5.077,0.0472,139.944,4,0
1vXt2d3QwSTYKhgw1pZwMZ,1031,1724,1447,2322,225717,41,0.511,0.00199,0.639,0.32,0.162,-6.493,0.0253,164.044,4,0
1FIv5SzIBWmCF5Xmt8N6BD,1379,1301,4140,2278,155611,6,0.351,0.00462,0.852,0.0,0.451,-5.104,0.343,162.005,4,0
2rGVW2vgzGfrZriF5j0gF8,7693,6576,2606,2394,240866,1,0.448,0.000203,0.975,0.109,0.34,-3.723,0.0594,136.714,4,0
6s217EV3dBFueoUeccnQuP,1661,1474,2842,2285,148480,33,0.486,0.000648,0.709,0.0,0.148,-4.362,0.0331,144.889,4,0
0EdYGWGB9PfKIm5MU0Mk6x,8509,7313,4151,2399,179690,51,0.518,0.0247,0.838,0.0,0.349,-5.4,0.0999,160.017,4,0
6bWBLZLBRQEJ5KsLicouNB,3344,2920,2348,2146,170439,0,0.629,0.028,0.729,0.0,0.288,-4.744,0.0325,119.996,4,0
42bWFPqxckohFU7cieGW4j,2907,2514,3450,2285,204443,28,0.455,0.000247,0.871,4.99e-06,0.0688,-3.728,0.0678,174.127,4,0
21rOdbcj8Y7glIazuWel2e,6104,5338,1914,2195,189840,0,0.342,8.06e-06,0.777,1.56e-05,0.0693,-5.506,0.0442,85.092,4,0
3FfmYyYHN47nLxPuJ84M0y,8061,6957,3777,2347,194346,41,0.57,0.0011,0.934,6.3e-06,0.146,-3.371,0.0429,141.016,4,0
0P40OusSo7sISskzjjRsRo,8424,4296,2545,2065,278906,32,0.434,0.00088,0.581,0.451,0.127,-9.209,0.0312,183.998,3,0
4GUj9MfPPkjpZskxb45uiX,447,349,4140,2328,160119,75,0.554,0.119,0.8,0.0,0.629,-3.936,0.0395,115.056,4,0
0DqJsme3z2r2kPGTti68gf,933,918,2338,2449,169680,59,0.515,0.0898,0.636,0.0,0.173,-5.556,0.0349,125.015,4,0
15HffoO0yeBAGlRhSrn4d4,4315,3606,2271,2437,172000,39,0.579,0.564,0.667,0.00111,0.0723,-6.064,0.0362,179.999,4,0
4Nqn5k7rifapbS2Kt15g8h,2274,1976,2675,2342,214922,0,0.438,0.0078,0.89,3.33e-05,0.118,-5.247,0.106,82.653,4,0
574469CWNKsxl4D7RF1fJt,8480,7280,4151,2457,169450,58,0.472,0.00362,0.849,0.0,0.0973,-3.738,0.0315,144.065,4,0
2pV5NSQv57GvWiV3JwJWbV,8206,4388,1924,2284,141056,34,0.612,0.0373,0.805,0.0,0.344,-3.992,0.0643,154.995,4,0
3LK0cE6zURQCFoiAzQiaUy,1540,6229,3128,2531,300013,54,0.2,0.00322,0.869,0.174,0.134,-7.049,0.0886,86.479,4,0
1Td7TGT1XtK2ojUjz1mGUV,454,355,267,2421,244364,69,0.532,0.000123,0.759,0.02,0.073,-3.842,0.0319,95.01,4,0
0yCOoelohpXq6XEJbVX2Ci,6111,5347,719,2480,347940,62,0.473,7.34e-06,0.898,0.56,0.311,-3.537,0.0363,104.031,4,0
5ndiViQR5pAE1WPWTINHQb,1020,1029,2858,2513,217588,64,0.389,0.000109,0.975,9.84e-06,0.249,-3.682,0.0983,169.858,4,0
3aniWcwiiYKHpm3F5TdeKD,7110,5975,567,2423,215003,69,0.497,0.000323,0.916,0.0,0.36,-3.323,0.108,96.051,4,0
2gsxeJnGbJQkBddBDr0UTV,4183,1954,1279,2280,214542,64,0.416,0.000839,0.988,0.0,0.137,-3.466,0.113,174.995,4,0
1NkHDIbGjHqFjZJrdHjQGZ,1000,1001,2953,2438,191440,62,0.569,2.42e-05,0.891,3.32e-05,0.32,-4.527,0.0671,116.985,4,0
5eR6OS3joTAHJToyzehKfu,7678,6562,3169,2404,228400,69,0.775,0.0533,0.688,0.0,0.321,-5.038,0.0384,112.009,4,0
3QSVzVODWkWzGeDOGHZW0F,260,205,4098,2410,204198,55,0.51,0.00168,0.726,0.0,0.0647,-5.578,0.0359,140.017,4,0
7gAfY8Y5aBrsAfNaejxXMY,8537,7337,2824,2494,168145,61,0.515,0.000103,0.949,1.22e-05,0.348,-3.521,0.0806,124.069,4,0
11zEEKMORg4bIyGZ9HpkKz,8064,6959,303,2523,165891,57,0.528,0.0485,0.908,0.000581,0.239,-4.243,0.0913,154.958,4,0
13YKfODVMZi6Fo8uXzLFKO,7472,3426,295,2326,195390,58,0.558,0.000282,0.902,0.00237,0.101,-4.521,0.0451,160.065,4,0
60zDzUtVX5z1DPefxMZ2J7,1030,5418,3282,2386,217773,53,0.629,7.54e-05,0.88,0.0332,0.064,-4.483,0.0371,121.008,4,0
0M3keKfmYR90ThAguDsGPC,435,6482,2775,2519,238750,59,0.452,0.00095,0.873,0.362,0.0672,-8.308,0.0723,107.426,4,0
1QmhRaPMEMuYKRutxt9ond,4511,3765,331,2500,205830,56,0.238,0.000147,0.946,0.000706,0.166,-4.054,0.126,158.757,4,0
03Szk0skbXqllHkNCVZI9p,437,344,3708,2480,270214,58,0.471,0.0148,0.9,3.13e-06,0.082,-2.283,0.0832,91.318,4,0
0UOtF2ojhKGYEjvZ28ZA6d,6059,5217,1352,2369,175603,61,0.492,1.17e-05,0.93,0.0,0.307,-3.826,0.0396,126.039,4,0
6nFt6XgvvCRweKbD2B3aPa,800,795,1223,2524,245516,57,0.516,0.000356,0.95,0.295,0.0828,-3.857,0.127,151.989,4,0
5rMJJPGNeRzouxRbeo7src,4783,6859,3381,2415,219409,55,0.821,0.804,0.366,5.53e-06,0.0973,-6.544,0.0339,119.931,4,0
71si6qnqug1pf2qHgRxMDV,268,217,475,2373,235672,47,0.625,9.86e-05,0.928,0.00207,0.0937,-3.054,0.0316,98.025,4,0
5vOxXwnRerzYPSZ8Lts55j,2042,1768,3295,2421,189105,43,0.498,7.17e-05,0.948,0.0348,0.0775,-5.832,0.0776,134.978,4,0
22aIl8RZ9Pv0yBguoFpwvd,7409,6798,6,2399,180592,46,0.484,0.00299,0.807,1.19e-05,0.107,-5.386,0.0566,120.223,4,0
4JDjZ2AzlHnde5uUy0TveV,5714,4404,50,2438,217466,66,0.455,3.78e-06,0.79,0.00021,0.0866,-4.049,0.0432,125.964,4,0
45tCDAsDDxiCdyWCFtCjgR,3809,3251,3261,2386,235760,48,0.508,0.000413,0.958,0.00347,0.0721,-3.915,0.0451,139.942,4,0
3vQVgISrydzyhwqWXtkPxW,5576,4712,1775,2390,206545,54,0.445,0.00122,0.675,0.00799,0.233,-8.774,0.0315,164.99,4,0
2xAjXvmMqqlnVhNvpGLzeY,7842,6715,3494,2531,209032,51,0.397,0.00402,0.808,0.0,0.0809,-5.578,0.0577,155.094,4,0
5icbZiF6lcuEORG0UzMsS2,2200,5888,1607,2108,216626,64,0.473,0.000466,0.749,5.5e-06,0.0883,-5.047,0.0287,150.022,4,0
1LQDC4iJRmgPAg8Ev95L3I,339,267,304,2457,184285,57,0.467,0.0003,0.911,0.0358,0.116,-5.013,0.0505,147.007,4,0
7fQox8Ere1HDm0jhSnsFHu,4985,4229,567,2389,220538,67,0.462,0.000103,0.99,0.0,0.374,-3.175,0.211,137.061,4,0
6p8DGrcAUBuLUgDIKcUn0P,8487,7284,4121,1903,256071,64,0.315,0.00064,0.826,0.000687,0.0703,-4.314,0.0636,139.161,4,0
5Key8WcA9y3rW9BC9ZrGME,17,16,973,2512,224306,35,0.56,0.00109,0.623,0.000303,0.32,-5.613,0.0407,119.88,4,0
11ajcVj3qSyyMPUpTJUP3y,5585,4722,3520,2433,307644,70,0.432,9.2e-05,0.886,4.74e-05,0.338,-3.991,0.0341,76.04,4,0
0YZEYxd1oiqZRFhnnmTKKi,463,1640,2604,2147,205394,71,0.39,5.08e-05,0.939,0.0,0.0968,-3.828,0.0787,161.997,4,0
0CxrhLohV65mdYOlGX4Zw4,530,416,1634,2293,249050,0,0.497,0.000778,0.99,0.0,0.129,-3.436,0.13,131.99,4,0
3NUmUIyzNLBp8bCFMH8Mif,8015,6915,1307,2484,253840,66,0.53,0.00984,0.759,0.0,0.319,-7.067,0.0351,131.999,4,0
6hfxBfQMYNvJi7muR32jT4,4817,4076,2733,2410,222000,47,0.357,7.14e-05,0.926,1.11e-06,0.378,-3.872,0.155,139.91,4,0
76CcaywQzcbgbDj7ovwXUO,2782,2386,1586,2438,174937,56,0.425,0.0035,0.907,0.0,0.275,-3.878,0.189,169.993,4,0
4MreDsW27Y0RcvdGAYNqEk,998,999,3874,2485,199975,42,0.557,0.000192,0.633,0.00148,0.249,-8.339,0.0314,139.97,4,0
6lIChjaPbePfaqnB9dbxtY,4798,6932,176,2208,255641,41,0.483,1.27e-05,0.952,0.327,0.0878,-5.862,0.101,107.057,4,0
7wU0SnptDXFEwyQbrSiSLF,1005,1006,39,2442,210200,60,0.177,9.28e-05,0.958,0.000374,0.177,-3.629,0.193,76.538,4,0
70GPQX67w54kz33PcsXIuk,7283,6207,598,2361,227206,52,0.366,5.62e-05,0.845,9.98e-05,0.197,-3.893,0.096,174.118,4,0
4M7oDScM3tWQUpQcegjPuI,4077,4978,3956,2175,275933,59,0.545,0.00347,0.86,0.000344,0.0884,-4.053,0.0383,90.004,4,0
5RmeuUZeUG3PR22CjY6obv,5264,4449,3873,2524,190945,28,0.537,0.000135,0.778,0.0164,0.118,-7.598,0.0267,92.498,3,0
74SEdRYWaNerEpJZZW3VBs,7073,5923,3362,2298,211235,30,0.395,0.0797,0.934,0.0,0.245,-3.581,0.0757,169.914,4,0
2DS4qUfuEvFljkXZXka2pu,2888,2498,1250,2326,191434,51,0.508,0.014,0.946,0.0,0.213,-4.129,0.0929,162.019,4,0
5cfq2FRrzaZnhjo02xZrh6,2954,2580,2943,2503,222873,47,0.393,7.41e-05,0.852,0.00138,0.328,-1.69,0.0414,164.166,4,0
7r5wep1TKafUObN3pEBFaW,6660,5723,3757,2436,202179,51,0.56,0.0375,0.772,0.0,0.156,-6.096,0.0836,170.08,4,0
3C2yrpMcXa3b9JsG3kLPb1,1106,1118,1038,2524,258333,50,0.458,0.000205,0.98,6.29e-05,0.127,-3.651,0.0808,118.964,4,0
3WEerYUbUTVFCWE3gcADiz,7723,6595,52,2485,241856,55,0.185,0.000125,0.9,0.0205,0.119,-5.414,0.0918,159.813,4,0
2X5SHv5ubRTNIgMxxCPYdo,1241,4259,993,2405,207752,55,0.281,0.000792,0.665,0.0841,0.109,-5.003,0.0651,147.122,4,0
1npZLnadIut8UfjsqYSOBh,615,501,3183,1937,204233,35,0.326,0.00149,0.866,0.352,0.113,-5.576,0.0444,122.91,4,0
2lz8pL2v1G6FOr9JHZnZsI,1882,4655,3183,1834,239546,0,0.226,0.00512,0.444,0.223,0.0941,-7.471,0.0391,182.046,3,0
2AYCnwO5TE1rvH9kvN9jyj,7568,4655,3183,1834,201506,0,0.639,0.0824,0.41,0.455,0.135,-10.479,0.0325,80.961,4,0
04rMpRstoJt3uvqyNGKczX,8198,2370,3183,775,211666,54,0.59,0.466,0.208,2.81e-05,0.115,-13.25,0.0316,90.084,4,0
08aCW0RGOaR53En8g7e3HJ,2679,5117,3183,1596,234893,36,0.396,0.031,0.785,0.00129,0.181,-4.192,0.0358,184.081,4,0
011FqkHgBjUEXvozYtJyRR,3652,4600,3991,775,180960,0,0.585,0.608,0.213,8.89e-06,0.106,-13.667,0.0442,142.627,3,0
3f1ZVqGrCBE06GQfzAM0Bw,1948,1710,3183,1827,181840,0,0.602,0.00201,0.592,0.00374,0.249,-5.889,0.0263,120.993,4,0
11sn1atrCmDEMvIsSRfdMZ,579,5724,3991,566,151266,0,0.502,0.531,0.172,0.0,0.482,-14.486,0.0318,72.386,4,0
7qzqcfLHBAUherRXgW4Ul7,424,2658,3183,760,226036,37,0.501,0.832,0.075,0.000152,0.102,-19.697,0.0352,124.131,4,0
3iGsgSQ9L8DBWAsHPnXg8T,48,5725,3991,565,234213,0,0.569,0.233,0.73,9.23e-06,0.0873,-5.929,0.0496,127.553,4,0
4siFdX3QLfjtzg1HHgCPW7,8306,3577,3183,921,248280,60,0.321,0.828,0.22,0.00398,0.0873,-12.608,0.0352,157.037,4,0
0aLk2Za7r0eGlLOepW2hzL,7569,2658,3183,760,184671,54,0.486,0.0748,0.73,0.000214,0.361,-6.462,0.042,92.582,4,0
0lngUitwRDbvZ5yVO76dVN,1384,2658,3183,760,318102,54,0.581,0.0703,0.271,0.0048,0.187,-10.963,0.0352,123.625,4,0
4vvrxOdxSPsvdrJbrql9pI,2734,1153,3183,1140,175746,30,0.228,0.198,0.724,0.000363,0.175,-5.336,0.0374,166.083,4,0
391ijHd2drZtRfz5v0LqLf,6181,44,3183,1702,246440,36,0.564,0.0418,0.421,0.199,0.0639,-9.566,0.0306,77.299,4,0
0sqbsPWLIi6biNBHV43yzI,4045,1293,3184,967,203533,28,0.434,0.0823,0.843,0.000463,0.216,-4.916,0.0315,154.226,4,0
2YJzQONXwkRSlJQuDmVHfK,1625,5725,3991,565,278346,0,0.477,0.333,0.536,0.000257,0.106,-7.613,0.0314,125.386,4,0
2Zcr8xMMZyNT5wMsj3SWmw,5025,2658,3183,760,296724,48,0.487,0.487,0.128,2.74e-06,0.108,-14.654,0.0368,132.2,4,0
5Old57byYZu8dc1hrMMvuh,4383,1293,3184,967,351533,25,0.418,0.0559,0.594,0.000704,0.14,-6.127,0.0329,122.974,4,0
0Vof9g11F4cbctYIR5UXTk,6849,2370,3183,775,250106,32,0.346,0.928,0.0392,2.36e-06,0.101,-19.574,0.044,73.573,4,0
2rDYNF5uhI8C09wDe2pGVR,2213,5724,3991,566,271840,0,0.534,0.626,0.422,0.000412,0.21,-7.635,0.0359,136.953,4,0
0fWQQoAUdEmYGPa5WgC817,6829,1293,3184,967,301986,24,0.494,0.269,0.749,0.00363,0.189,-5.488,0.0275,106.889,4,0
4snBTILMGyRKErKygwoDkE,4847,2370,3183,775,226693,48,0.52,0.0562,0.812,7.85e-05,0.165,-8.246,0.0381,106.198,4,0
0HHg87rlaJbfEeGT2LmJdc,2064,1293,3184,967,311320,21,0.48,0.0747,0.781,0.0894,0.0986,-5.071,0.0341,114.491,4,0
1WALf3LQsgkXda1jjsBsSV,5179,44,3183,1702,367386,35,0.317,0.178,0.379,0.0031,0.0978,-8.815,0.0278,135.276,3,0
3QAM7H3PK833IO3fT1kS7Q,3182,2874,3183,1663,195440,22,0.584,0.775,0.282,0.0,0.112,-8.427,0.027,90.233,4,0
0XUV9eC4BkoPQDI8t7CqUl,3308,422,3183,1372,250440,27,0.625,0.783,0.0579,0.00308,0.0831,-16.441,0.0342,107.036,4,0
10b7HwTt8jpy62GQhBlbn0,1360,1153,3183,1140,236733,19,0.343,0.123,0.792,0.506,0.0971,-7.057,0.0506,123.563,4,0
5UPIs8S1TFhMbTpxh36pSx,6670,80,3183,967,478640,0,0.643,0.906,0.0323,1.1e-05,0.0878,-20.773,0.0359,101.179,3,0
6L6HBByWYrWIJC6OEbIwD8,1278,1293,3184,967,271200,20,0.604,0.341,0.552,3.03e-05,0.0623,-7.315,0.0327,115.142,4,0
2iR0JQfiMibT0dgW3zFIM7,7366,80,3183,967,400933,0,0.516,0.0266,0.46,0.000155,0.146,-12.55,0.0336,119.266,4,0
1QdM6yIGn84YTt61bMKbta,1878,1665,3183,1623,147146,18,0.503,0.000753,0.846,0.251,0.244,-4.94,0.0296,132.657,4,0
1fui7m6YJkgaXJE5vcWei3,2140,3577,3183,921,340666,0,0.489,0.149,0.65,0.0,0.138,-6.186,0.0308,79.665,4,0
0L6WZouqtDb9fXBD0DUaAa,2560,1293,3184,967,283706,20,0.472,0.366,0.329,0.379,0.118,-9.092,0.0276,72.351,4,0
1KAeChQ1BIivHiYsZqnZ1f,2206,1918,3183,1075,145146,22,0.534,0.058,0.535,2.12e-05,0.31,-6.062,0.0349,153.639,4,0
004VOnBMIHtzuYdWMpekqM,1055,1063,3183,1680,134546,18,0.453,3.38e-05,0.872,0.112,0.0827,-5.919,0.0326,142.735,4,0
1JhAt4FmhLKj0Z5QpsadNa,863,44,3183,1702,201693,42,0.445,0.877,0.219,0.34,0.113,-17.12,0.0406,92.966,4,0
4KPBof2O21CqJfETjdcRa2,7497,5034,3183,870,199373,23,0.457,0.000105,0.762,0.00724,0.167,-4.281,0.096,133.654,4,0
1KDU4tjBrSmRy8SAPjZ3lu,943,1153,3183,1140,136173,26,0.585,0.496,0.547,0.00705,0.247,-7.267,0.0253,78.421,4,0
1OQ5KGrAGVvYKFSdIO71K9,1372,1293,3184,967,276426,19,0.429,0.177,0.578,0.0017,0.46,-5.626,0.0296,125.447,4,0
4Yg9sKLmvYuybzU9Ruiced,7724,1801,3183,1074,158293,38,0.6,0.0947,0.507,5.67e-06,0.308,-6.429,0.0258,153.03,4,0
1xLiOXTkAetjRqmPQwELn4,4330,422,3183,1319,172186,45,0.599,0.671,0.34,0.000107,0.094,-12.081,0.0418,120.301,4,0
1HeuEDA1PyJX339oaJJ9jN,1244,422,3183,1319,143626,23,0.604,0.357,0.574,0.0,0.163,-8.06,0.0307,127.391,4,0
3pwA50PN54RfJ7wSLZ3Vyb,1607,2659,3183,1759,128248,28,0.564,0.832,0.037,2.8e-05,0.13,-18.464,0.0416,67.044,4,0
1ciMtKsxopVddDlM2g6Dgr,4763,5117,3183,1596,188613,29,0.609,0.875,0.108,0.000176,0.104,-13.402,0.0787,128.769,4,0
3XVLfJbADi7F1p5Rh1UTGw,1844,422,3183,1319,258973,27,0.658,0.404,0.249,0.00109,0.112,-13.423,0.055,121.484,4,0
2rM9XnaqoiPDXe7ZK3ZR0b,3451,1293,3184,967,278066,21,0.405,0.00165,0.695,0.000882,0.106,-4.848,0.0269,152.021,4,0
0oZw3H6FPKh60aEFvL3q2Z,536,422,3183,1319,225253,25,0.6,0.72,0.589,0.0,0.0634,-7.297,0.0315,139.687,3,0
4AAo2jSIOpiXGVZpMNAbkf,5024,1801,3183,1075,151960,22,0.572,0.7,0.395,0.00025,0.126,-10.63,0.0304,79.55,4,0
4sLnzszjoOlqFIJolvdNol,7495,3577,3183,921,233653,0,0.55,0.0492,0.882,0.000279,0.171,-4.982,0.0377,118.61,4,0
01fKtrhVMmyvn10vOzE1Uy,3755,1035,3611,2466,189356,50,0.597,0.0197,0.702,0.01,0.125,-4.767,0.0445,83.507,4,0
2MVwrvjmcdt4MsYYLCYMt8,7540,1033,3611,1286,211080,63,0.504,0.00121,0.705,4.12e-06,0.453,-6.179,0.0665,108.965,4,0
0grFc6klR3hxoHLcgCYsF4,3190,1033,3611,1286,191800,66,0.705,0.028,0.735,0.0783,0.112,-6.646,0.0931,132.627,4,0
3dOAXUx7I1qnzWzxdnsyB8,4204,3523,3611,1376,193653,59,0.356,0.00417,0.872,0.00975,0.0997,-7.837,0.068,166.3,4,0
5lN1EH25gdiqT1SFALMAq1,2764,1821,3611,1385,224333,70,0.505,0.00772,0.833,7.9e-05,0.069,-4.632,0.0475,130.121,4,0
4MzGM692jKGkNSQ7qzeTaJ,2370,2046,3611,1549,246306,53,0.609,0.00378,0.674,0.000302,0.129,-6.506,0.0355,127.541,4,0
6XRgC4KAp4upKu0v7H4tQo,4188,3512,3611,2096,177002,51,0.606,0.015,0.679,0.000427,0.234,-7.445,0.0321,122.012,4,0
6dU5RxthbuaN31bRbEDlNw,2189,1033,3611,1286,203773,59,0.641,0.127,0.582,0.00632,0.354,-6.554,0.0483,181.039,4,0
319zpJMCzpz50Uz0PsjlJN,3269,452,3611,1154,239146,56,0.252,0.0292,0.827,0.508,0.173,-6.336,0.0406,157.725,4,0
26ZnmGlPGXaOzPDydAP9D5,6214,1033,3611,1286,186000,49,0.349,0.0361,0.866,0.0406,0.216,-6.676,0.112,167.951,4,0
5lJUXSjRjevVy7I3P87wuK,8436,3655,3611,1059,162586,55,0.532,0.8,0.768,2.01e-05,0.377,-8.698,0.0551,116.026,4,0
6iri7eQs4g57E5H52Ph6u7,8123,7008,3611,1639,410186,47,0.282,0.03,0.547,0.888,0.104,-8.621,0.0322,151.468,4,0
1IWom0fqK0dJKITk1H95BB,2728,2353,3611,2137,146596,48,0.478,0.0428,0.666,0.725,0.336,-7.766,0.0566,149.974,4,0
1PXsUXSM3LF2XNSkmIldPb,4161,1821,3611,1385,251266,66,0.365,0.161,0.466,6.68e-06,0.106,-7.514,0.0418,95.163,4,0
